Census Tract Id, Mean Elevation, Median Household Income
9106.05, 802.602409638554263, 57784
9106.06, 812.071428571428555, 61250
9106.07, 812.019867549668902, 62721
9106.08, 811.437500000000000, 60000
9107.06, 832.899765074393144, 78918
9107.07, 864.435464414957778, 67893
9107.09, 892.825405707890354, 84063
9107.12, 827.587301587301567, 80063
9107.13, 805.887500000000045, 71944
9107.14, 816.540322580645125, 64297
9107.15, 823.875000000000000, 61419
9107.16, 854.300330033003320, 87758
9107.17, 819.064814814814781, 113536
9107.18, 818.220408163265347, 76815
9107.19, 806.944664031620505, 76486
9107.20, 808.336492890995260, 60727
9107.21, 798.963114754098342, -
9108.04, 1094.690686502402059, 117545
9108.07, 552.324561403508824, 116553
9108.08, 614.322122571001501, 107600
9108.09, 530.830409356725113, 155208
9108.10, 672.585928911689280, 148750
9108.14, 891.896962357452821, 102716
9108.15, 1123.121481354184652, 109375
9110.01, 1104.740238940351446, 68828
9111.00, 791.178357613250796, 59652
9200.13, 406.075396825396808, 132171
9200.15, 474.290199809705030, 159820
9200.16, 458.416666666666686, 159511
9200.17, 406.687747035573125, 121174
9200.18, 423.823529411764696, 130104
9200.20, 479.199253731343276, 110781
9200.28, 485.351097178683403, 130087
9200.29, 436.326666666666654, 94095
9200.30, 424.751552795031046, 97679
9200.31, 477.814681107099887, 48082
9200.34, 552.374326750448859, 94044
9200.35, 440.273026315789480, 81009
9200.38, 461.837606837606813, 60354
9200.39, 491.557251908396950, 133194
9200.40, 542.044077134986196, 106528
9200.41, 458.850220264317159, 90000
9200.42, 493.628997867803832, 100677
9200.43, 543.814236111111086, 154561
9200.44, 399.153225806451587, 99894
9200.45, 435.318777292576442, 127337
9200.46, 439.603773584905639, 85017
9200.47, 436.903225806451587, 60063
9200.48, 401.794642857142833, 79900
9200.49, 553.489854244069761, 147357
9200.50, 903.646788351678993, 78750
9201.02, 957.559965611119082, 86795
9201.04, 725.548867943858227, 144821
9201.06, 434.258008956252127, 99375
9201.09, 376.091911764705856, 115673
9201.10, 389.030534351145036, 140859
9201.11, 409.731543624161077, 130761
9201.12, 388.884259259259238, 131838
9201.14, 342.844827586206918, 105662
9201.15, 353.841628959276022, 93510
9201.16, 462.317634173055865, 119464
9201.18, 366.831908831908834, 150243
9201.19, 431.247154471544718, 169107
9201.20, 444.558985667034165, 198382
9201.21, 365.026437541308667, 142176
9202.00, 372.178902352102625, -
9203.03, 673.522941546197330, 120000
9203.12, 481.485047846889927, 83602
9203.13, 409.393854748603360, 136250
9203.14, 410.927908636688073, 120658
9203.22, 379.236641221374043, 119338
9203.26, 609.493763108510848, 139073
9203.28, 351.699658703071691, 109231
9203.29, 354.576779026217253, 105398
9203.30, 387.251256281407052, 90505
9203.31, 367.518716577540090, 107436
9203.32, 413.938016528925630, 100833
9203.34, 394.952941176470574, 103203
9203.38, 491.871179039301296, 157373
9203.39, 369.591977213387111, 140563
9203.40, 374.155555555555566, 91829
9203.41, 380.757142857142867, 52394
9203.42, 406.178217821782198, 60385
9203.43, 430.783999999999992, 52634
9304.00, 1308.272479903733029, 87273
9800.01, 218.607638888888886, -
9800.02, 8.539719626168225, -
9800.03, 729.182588630165696, -
9800.04, 766.836794582392827, -
9800.05, 19.876984126984127, -
9800.06, 6.761904761904762, -
9800.08, 237.210526315789480, -
9800.09, 248.728936332443766, -
9800.10, 167.652631578947364, 40227
9800.11, 2.532544378698225, -
9800.12, 28.008547008547009, -
9800.13, 31.595679012345681, -
9800.15, 26.602962962962962, 45781
9800.16, 55.864130434782609, 62000
9800.17, 106.719594594594597, -
9800.18, 13.516556291390728, -
9800.19, 389.599780501188945, 250000+
9800.20, 595.439696106362817, -
9800.21, 317.225730994152059, -
9800.22, 362.742785445420338, -
9800.23, 276.013931888544903, -
9800.24, 214.549610894941623, 154091
9800.25, 6.873706004140787, 66827
9800.26, 810.775962660443383, -
9800.34, 24.901886792452832, -
9800.35, 110.083248730964470, 65357
9800.36, 65.217996289424860, -
9800.37, 10.677018633540373, -
9800.38, 87.871428571428567, -
9800.39, 202.666666666666657, -
2626.04, 144.330459770114942, 220341
2627.04, 58.849372384937240, 150046
2627.06, 60.844290657439444, 161333
2628.02, 70.983173076923080, 165441
2734.03, 3.000000000000000, -
2735.02, 2.631578947368421, 94014
2739.02, 1.938053097345133, 166115
2742.02, 2.131578947368421, 157754
2781.02, 9.404651162790698, 150556
2973.00, 80.220689655172407, 111607
2974.00, 103.864341085271320, 105281
2975.01, 60.611940298507463, 121984
2976.01, 26.483516483516482, 84922
5760.01, 4.796052631578948, 88742
5766.01, 7.344262295081967, 54789
5767.00, 8.451851851851853, 95536
5772.00, 9.389937106918239, 93858
5773.00, 1.744525547445255, 97411
5775.01, 1.254658385093168, 138056
5776.02, 7.692307692307693, 96074
5776.04, 1.231213872832370, 96000
5776.05, 4.890829694323144, 107572
6202.01, 11.142857142857142, 144375
6203.05, 24.830303030303032, 163390
6209.04, 17.706666666666667, 183304
6210.05, 11.210526315789474, 134032
6211.04, 11.328467153284672, 143469
6212.04, 6.109947643979058, 99286
6213.24, 16.363636363636363, 110529
6213.26, 14.344086021505376, 102833
6513.04, 38.628930817610062, 103770
6703.24, 116.101063829787236, 199250
6703.26, 194.199999999999989, 171319
6703.28, 85.527649769585253, 220469
6704.16, 142.919908466819209, 134141
6706.04, 146.398081534772189, 165269
7013.04, 50.923076923076920, 127228
7014.02, 23.518518518518519, 110162
7019.02, 17.156521739130437, 83379
7020.02, 15.281481481481482, 89803
7021.02, 13.216666666666667, 91107
8004.06, 338.090682122157830, 142300
8004.10, 344.121801880603527, 153750
8004.11, 84.372285418821093, 243125
8004.12, 50.979328165374675, 160179
8005.04, 214.376126126126138, 213380
8005.06, 317.962872046640086, 190068
9800.07, 2.180180180180180, -
9800.14, 3.650632911392405, -
9800.28, 29.602415234556432, -
9800.30, 33.901515151515149, -
5766.02, 6.513274336283186, 74611
5775.04, 1.500000000000000, 102400
9800.31, 3.243130724396337, -
9800.33, 1.639225181598063, -
5990.00, 68.398734177215189, 77644
5991.00, 262.360444704505539, -
